Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1108777;25;0,11583359399999998;0,0049558939999999885;0,04278460012213719;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1085022;26;0,11583359399999998;0,007331393999999991;0,0632924676411231;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1172982;27;0,11583359399999998;0,001464606000000021;0,012644052121874258;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1088553;28;0,11583359399999998;0,006978293999999982;0,06024412917724009;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,114898;29;0,11583359399999998;0,000935593999999984;0,008077052327323834;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1096262;30;0,11583359399999998;0,006207393999999991;0,05358889235535584;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1135432;31;0,11583359399999998;0,0022903939999999873;0,019773141114830535;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1091535;32;0,11583359399999998;0,006680093999999984;0,057669746481318576;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1431247;33;0,11583359399999998;0,02729110600000001;0,23560614030503113;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1085268;34;0,11583359399999998;0,007306793999999978;0,06308009401832061;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1074791;35;0,11583359399999998;0,00835449399999999;0,07212496575043671;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,109186;36;0,11583359399999998;0,006647593999999979;0,05738917157314466;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1103545;37;0,11583359399999998;0,00547909399999999;0,04730142449003171;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1145666;38;0,11583359399999998;0,0012669939999999796;0,010938053083287564;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1073274;39;0,11583359399999998;0,00850619399999998;0,0734346030910513;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1407397;40;0,11583359399999998;0,02490610600000001;0,2150162585821175;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1217517;41;0,11583359399999998;0,00591810600000002;0,05109144761579289;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1193301;42;0,11583359399999998;0,0034965060000000103;0,030185595380904876;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1092817;43;0,11583359399999998;0,006551893999999989;0,0565629863819989;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1180509;44;0,11583359399999998;0,002217306000000016;0,019142166995181176;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1130991;45;0,11583359399999998;0,00273449399999999;0,023607089321600352;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1111111;46;0,11583359399999998;0,00472249399999998;0,0407696406277438;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1199017;47;0,11583359399999998;0,004068106000000016;0,035120260535126076;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1119873;48;0,11583359399999998;0,0038462939999999862;0,03320534110337617;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1072385;49;0,11583359399999998;0,008595093999999984;0,0742020833783331;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1138404;50;0,11583359399999998;0,00199319399999999;0,017207391493006683;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1205252;51;0,11583359399999998;0,004691606000000015;0,04050298223501565;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1080506;52;0,11583359399999998;0,0077829939999999875;0,0671911639036253;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1464629;53;0,11583359399999998;0,030629306000000023;0,26442506825783224;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1124796;54;0,11583359399999998;0,003353993999999985;0,028955278725099263;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1136189;55;0,11583359399999998;0,0022146939999999893;0,019119617405637862;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1135367;56;0,11583359399999998;0,00229689399999998;0,019829256096465245;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,107237;57;0,11583359399999998;0,008596593999999985;0,0742150329894796;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1218827;58;0,11583359399999998;0,006049106000000012;0,05222238032258598;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1078367;59;0,11583359399999998;0,00799689399999999;0,06903777845311432;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1294459;60;0,11583359399999998;0,013612306000000018;0,11751604633799086;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,123103;61;0,11583359399999998;0,00726940600000002;0,06275732064395775;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1121511;62;0,11583359399999998;0,0036824939999999806;0,03179124356617978;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1142224;63;0,11583359399999998;0,0016111939999999825;0,013909557187701373;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1123311;64;0,11583359399999998;0,003502493999999981;0,030237290228601398;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1097625;65;0,11583359399999998;0,006071093999999985;0,052412204355845045;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1144599;66;0,11583359399999998;0,0013736939999999809;0,011859202089507652;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1211561;67;0,11583359399999998;0,0053225060000000185;0,04594958868322793;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1078303;68;0,11583359399999998;0,00800329399999998;0,06909303012733924;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1102408;69;0,11583359399999998;0,005592793999999984;0,04828300501493535;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1104591;70;0,11583359399999998;0,00537449399999998;0,04639840493941663;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1230867;71;0,11583359399999998;0,007253106000000009;0,06261660153616584;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,116939;72;0,11583359399999998;0,001105406000000017;0,009543051905995572;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1427653;73;0,11583359399999998;0,026931706000000027;0,23250341347433312;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1114364;74;0,11583359399999998;0,004397193999999979;0,03796130162377574;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,109129;75;0,11583359399999998;0,00670459399999998;0,05788125679671116;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1089669;76;0,11583359399999998;0,006866693999999979;0,059280678107941465;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,113447;77;0,11583359399999998;0,002386593999999978;0,020603642843025127;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1188846;78;0,11583359399999998;0,0030510060000000228;0,02633956087039847;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1130337;79;0,11583359399999998;0,0027998939999999833;0,024171692367587108;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1304606;80;0,11583359399999998;0,014627006000000026;0,1262760266248842;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,108488;81;0,11583359399999998;0,007345593999999983;0,06341505729330978;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1117392;82;0,11583359399999998;0,004094393999999987;0,03534720678700505;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1130368;83;0,11583359399999998;0,0027967939999999775;0,024144929837884316;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1203799;84;0,11583359399999998;0,004546306000000014;0,039248596568625976;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1087012;85;0,11583359399999998;0,007132393999999986;0,06157448589568919;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1098257;86;0,11583359399999998;0,006007893999999986;0,05186659407287308;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,114301;87;0,11583359399999998;0,0015325939999999844;0,013230997563625493;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1127066;88;0,11583359399999998;0,00312699399999998;0,02699557090493092;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1118139;89;0,11583359399999998;0,00401969399999999;0,03470231615191005;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1139786;90;0,11583359399999998;0,0018549939999999848;0,016014300652710346;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1151834;91;0,11583359399999998;0,000650193999999979;0,005613172979852279;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1186195;92;0,11583359399999998;0,0027859060000000185;0,024050932927109376;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,145336;93;0,11583359399999998;0,02950240600000001;0,25469645705718164;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1079902;94;0,11583359399999998;0,00784339399999999;0,06771260157912384;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1146795;95;0,11583359399999998;0,0011540939999999805;0,009963379017662016;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1062367;96;0,11583359399999998;0,00959689399999998;0,08285069700936658;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1255413;97;0,11583359399999998;0,00970770600000001;0,08380734521627647;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1141263;98;0,11583359399999998;0,0017072939999999842;0,014739195608486294;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;int;Optimized;1000000;stopwatch;0,1146301;99;0,11583359399999998;0,0012034939999999855;0,01038985287808635;8633074,097657716
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1513006;0;0,13766390700000003;0,013636692999999978;0,09905786707041501;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1379952;1;0,13766390700000003;0,0003312929999999825;0,002406534924219334;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1661086;2;0,13766390700000003;0,028444692999999965;0,20662418799431545;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1374368;3;0,13766390700000003;0,00022710700000003192;0,0016497207216415255;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,141001;4;0,13766390700000003;0,0033370929999999577;0,02424087092050901;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1337855;5;0,13766390700000003;0,003878407000000028;0,028173012698237798;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1440376;6;0,13766390700000003;0,006373692999999958;0,04629894021531698;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1393986;7;0,13766390700000003;0,0017346929999999816;0,01260092814306063;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1335777;8;0,13766390700000003;0,004086207000000036;0,029682486056421712;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1340604;9;0,13766390700000003;0,0036035070000000335;0,02617612036828239;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1355214;10;0,13766390700000003;0,0021425070000000435;0,015563316824939765;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1411343;11;0,13766390700000003;0,0034703929999999605;0,025209171202731882;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1355409;12;0,13766390700000003;0,002123007000000038;0,01542166749633248;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,147189;13;0,13766390700000003;0,009525092999999957;0,06919092453187424;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1334186;14;0,13766390700000003;0,0042453070000000315;0,03083819929649411;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1324314;15;0,13766390700000003;0,005232507000000025;0,03800928735808743;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1353044;16;0,13766390700000003;0,0023595070000000384;0,017139619609953666;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,132878;17;0,13766390700000003;0,004785907000000034;0,03476515452957493;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1351422;18;0,13766390700000003;0,0025217070000000397;0,018317851461240594;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1326163;19;0,13766390700000003;0,005047607000000037;0,0366661611601655;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1521556;20;0,13766390700000003;0,014491692999999972;0,10526864532473257;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1319922;21;0,13766390700000003;0,005671707000000026;0,04119966608241058;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1396349;22;0,13766390700000003;0,0019709929999999765;0,014317427443055034;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,132814;23;0,13766390700000003;0,004849907000000042;0,035230054890132104;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1320236;24;0,13766390700000003;0,005640307000000039;0,040971574343012344;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1327525;25;0,13766390700000003;0,004911407000000034;0,035676795080354894;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1592909;26;0,13766390700000003;0,021626992999999983;0,15709995067915644;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,13325;27;0,13766390700000003;0,0044139070000000225;0,03206292118383667;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1336319;28;0,13766390700000003;0,004032007000000032;0,029288773563574882;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1353833;29;0,13766390700000003;0,002280607000000018;0,01656648463420421;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1338284;30;0,13766390700000003;0,0038355070000000435;0,027861384175301974;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1383704;31;0,13766390700000003;0,0007064929999999747;0,005132013287985315;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,134188;32;0,13766390700000003;0,003475907000000028;0,02524922527442162;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1483637;33;0,13766390700000003;0,010699792999999957;0,07772402536853727;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,13676;34;0,13766390700000003;0,0009039070000000371;0,006566042034532965;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1324798;35;0,13766390700000003;0,005184107000000021;0,03765770646041609;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1337014;36;0,13766390700000003;0,003962507000000032;0,0287839208282824;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1395186;37;0,13766390700000003;0,0018546929999999628;0,013472616319105069;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1360545;38;0,13766390700000003;0,001609407000000035;0,01169084210286168;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1325543;39;0,13766390700000003;0,005109607000000016;0,037116533384455044;7264068,13370479
Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz;matrix_multiply;float;Optimized;1000000;stopwatch;0,1488877;40;0,13766390700000003;0,011223792999999982;0,08153039707059875;7264068,13370479
